LinkedIn profile ID,Company name,Job title,Industry,ai_SENIORITY,Years in role,Years in company,Number of connections,Number of employees,Year founded,Hiring on LinkedIn,Six months headcount growth,Two years headcount growth,Yearly headcount growth,fe_seniority_ord,fe_type_of_contact_ord,fe_fit_approved,fe_fit_data_approved,fe_company_age,fe_log_employees,fe_company_size_bucket,fe_log_connections,fe_headcount_momentum,fe_has_email,fe_has_bio,fe_microsoft_flag,fe_department_encoded,ext_ms_maturity_score,ext_has_competitor_tech,nlp_report_length,nlp_has_momentum,nlp_urgency_score,nlp_embedding_01,nlp_embedding_02,nlp_embedding_03,nlp_topic,fe_tech_fit_comunica,fe_tech_fit_colabora,fe_tech_fit_infra,fe_tech_fit_ia,fe_tech_fit_data,fe_tech_fit_workplace,fe_tech_fit_maite
ACwAAASitKcBfNUQ-qLaGb_k_y-ZIkvmS6v1xL4,Mediaset España,"Recruitment, Talent development & Internal Communication Manager",Broadcast Media Production and Distribution,MANAGER,6.17,8.67,4489.0,1342.0,,0.0,,8.0,0.0,2.0,3,1.0,1.0,,7.202661196523238,4.0,8.4096079807363,1.6,0,1,1.0,0.12212127004571173,2.0,1.0,8884.0,1,6,2.3317614,-5.34491,5.082532,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ACwAAAaIqLQBzycUtD67fu9O75twvfw13xb8GPk,FC Barcelona,Communications Project Manager. Global Communications & Strategic Projects,Spectator Sports,MANAGER,2.33,2.33,978.0,6935.0,1899.0,1.0,,18.0,10.0,2.0,2,1.0,1.0,127.0,8.844480518460378,4.0,6.88653164253051,6.6,0,1,1.0,0.22308098920209474,,,9232.0,0,5,0.6727102,-12.70731,4.035485,37,,,,,,,
ACwAAAOotGABO9ZMLWY8RgwCADDH3zAySLSrx4o,Universitat Oberta de Catalunya,CORPORATE COMMUNICATION TECHNICIAN,E-Learning Providers,JR,4.17,4.17,1194.0,6421.0,1994.0,1.0,,5.0,2.0,0.0,2,1.0,1.0,32.0,8.76748487464946,4.0,7.085901464365611,1.6,0,1,1.0,0.15761884082178054,,,6353.0,1,4,8.542136,2.7083004,-0.16795953,49,,,,,,,
ACwAAAAiBukBKLs93nDZpxfsvZH7ulLVy8XCid4,RIU Hotels & Resorts,Communications Manager,Hospitality,MANAGER,28.75,28.75,1.0,7312.0,1953.0,1.0,,32.0,15.0,2.0,4,1.0,1.0,73.0,8.89740886527095,4.0,0.6931471805599453,10.9,0,1,1.0,0.22308098920209474,3.0,1.0,5662.0,0,3,7.5065947,-4.5211186,12.626442,51,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ACwAABRf9LEBnD7DV48l-rQRjvhfzgp8nJZ5vMM,Universidad Miguel Hernández de Elche,Communications Project Manager,Higher Education,MANAGER,0.58,2.92,342.0,2098.0,,1.0,,2.0,0.0,2.0,2,1.0,1.0,,7.649216319820633,4.0,5.8377304471659395,0.4,0,1,1.0,0.22308098920209474,,,7867.0,0,5,3.9555213,4.2360826,-0.3118118,1,,,,,,,
ACwAABlNAesBy9jpTo6z_6nGAN0iavtQm56zqSw,Areas Iberia,Director of Corporate Applications,Hospitality,DIRECTOR,2.67,8.17,850.0,1106.0,1968.0,1.0,,2.0,0.0,3.0,3,1.0,1.0,58.0,7.009408932708637,4.0,6.7464121285733745,0.4,0,1,1.0,0.13006020161599122,,,8517.0,0,3,10.645918,18.1777,-9.23772,-1,,,,,,,
ACwAAB63OmIBcuiAXXLi2pDs5zgcJlN7LgZcwsE,Grupo Tragsa,Technical Director,Environmental Services,DIRECTOR,5.25,5.25,307.0,4862.0,1977.0,1.0,,20.0,8.0,3.0,2,1.0,1.0,49.0,8.489410810403786,4.0,5.730099782973574,6.4,1,0,1.0,0.14232247013030247,15.0,1.0,3173.0,0,3,1.1938788,0.48912388,-1.4849393,9,1.0,1.0,1.0,0.0,1.0,0.0,1.0
ACwAAAN6igoBbd9rsQp5EB2Xva3p3g0L-K0YPCk,Orange España,Director de Ciberseguridad,Telecommunications,DIRECTOR,5.58,5.58,726.0,1569.0,1998.0,0.0,,-24.0,-9.0,3.0,2,1.0,1.0,28.0,7.358830898342354,4.0,6.588926477533519,-7.5,0,1,1.0,0.13006020161599122,,,5736.0,0,4,5.2190523,-0.4664256,1.483493,1,,,,,,,
ACwAAABLu9oBh_G6okWyfugDiVC-JLVP3axfaio,Orange España,Chief Digital Officer,Telecommunications,CLEVEL,6.0,14.75,361.0,1569.0,1998.0,0.0,,-24.0,-9.0,4.0,3,1.0,1.0,28.0,7.358830898342354,4.0,5.8916442118257715,-7.5,0,1,1.0,0.15761884082178054,,,5736.0,0,4,5.2176614,-0.47050127,1.4838353,1,,,,,,,
ACwAABEsjJIB6BC017_6Mh_FDQ1AoheXWqR9C4A,Granier,"CIO, en Granier",Food and Beverage Services,CLEVEL,3.75,3.75,343.0,1114.0,,1.0,,34.0,16.0,4.0,3,1.0,1.0,,7.016609683894219,4.0,5.840641657373398,11.600000000000001,1,0,,0.13006020161599122,0.0,0.0,8719.0,0,8,0.6859978,6.955663,-8.943111,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACwAAACoGFQBUmSpMimzNiak2rfu4dfA1KaXB40,Sanitas,Chief Information Officer at Sanitas and BUPA Europe and Latinamerica,Wellness and Fitness Services,CLEVEL,2.5,4.67,2638.0,9044.0,,1.0,,21.0,8.0,4.0,3,1.0,1.0,,9.109967397829395,4.0,7.878155336503324,6.6,1,1,1.0,0.13006020161599122,9.0,1.0,12808.0,1,4,2.886371,-0.033443745,4.266755,45,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ACwAAAHdNWwBooemq8XWpnDnqsPqxLTMhs1BGiQ,Sanitas,Head of IT Architecture,Wellness and Fitness Services,DIRECTOR,7.25,17.08,1328.0,9044.0,,1.0,,21.0,8.0,3.0,3,1.0,1.0,,9.109967397829395,4.0,7.192182058713246,6.6,0,1,1.0,0.13006020161599122,9.0,1.0,12808.0,1,4,2.8867016,-0.033734225,4.2665176,45,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ACwAAABDKKABHB1mXBMsiZDPct5uvSbvY8ZlICA,Sanitas,Head of Cloud Governance & FinOps. BUPA ELA Cloud CoE Lead at Sanitas,Wellness and Fitness Services,LEAD,3.75,10.42,377.0,9044.0,,1.0,,21.0,8.0,1.0,2,1.0,1.0,,9.109967397829395,4.0,5.934894195619588,6.6,1,1,1.0,0.13006020161599122,9.0,1.0,12808.0,1,4,2.8863337,-0.033645593,4.2669444,45,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ACwAAAcKmdEBE8oiyglsOd__WU1U9eRxzizpMdI,Viajes El Corte Ingles,Deputy CIO,Travel Arrangements,VP,2.42,13.0,893.0,3587.0,,0.0,0.0,2.0,0.0,,3,1.0,1.0,,8.185350223178686,4.0,6.795705775173514,0.4,0,0,1.0,0.13006020161599122,2.0,0.0,8031.0,0,6,1.7504634,5.654265,-8.457128,55,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ACwAAAN1BWgBRtid8enYjR6hzbqIFJgjY-jHEEo,Viajes El Corte Ingles,CTO & VECI LABS Leader,Travel Arrangements,CLEVEL,4.0,4.0,2085.0,3587.0,,0.0,0.0,2.0,0.0,4.0,3,1.0,1.0,,8.185350223178686,4.0,7.643003635560718,0.4,0,1,1.0,0.13006020161599122,2.0,0.0,8031.0,0,6,1.6765712,5.847044,-4.189628,55,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ACwAADAyolwBv14Fhei5sTWxqo2pYFuXEBFVUIQ,Radiotelevisión Española,Jefe de información RNE La Rioja,Broadcast Media Production and Distribution,LEAD,1.0,6.42,71.0,3284.0,1956.0,0.0,,17.0,4.0,1.0,2,1.0,1.0,70.0,8.09712193091871,4.0,4.276666119016055,4.6000000000000005,1,0,1.0,0.14668276993314575,,,7007.0,0,6,1.8058406,5.726761,-7.9170513,0,,,,,,,
ACwAAAQBUt4BpOawy7JxfP5Msfo5J_soUY0jXqE,Viajes El Corte Ingles,Chief Information Officer - Director General Tecnología y Digital,Travel Arrangements,CLEVEL,1.25,1.25,4019.0,3587.0,,0.0,0.0,2.0,0.0,4.0,3,1.0,1.0,,8.185350223178686,4.0,8.299037181613066,0.4,0,1,1.0,0.13006020161599122,2.0,0.0,8031.0,0,6,1.953377,5.721768,-8.359174,55,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ACwAABsKlWcBhMckEvpR74MOUx63atklvPILiA8,BIMBA Y LOLA,Head of Technology Platform - Systems Architecture & Operations & Support,Retail Apparel and Fashion,LEAD,1.0,4.33,711.0,1665.0,2005.0,1.0,,10.0,5.0,1.0,2,1.0,1.0,21.0,7.418180822726788,4.0,6.568077911411976,3.5,0,1,1.0,0.13006020161599122,,,8130.0,1,6,1.2974367,1.6347295,-1.4989017,-1,,,,,,,
ACwAAAeyWG4BPmVfvBSn7aFFNjRwWhC1Wfq4SWo,,Jefe de Servicio de Cooperación Económica y Desarrollo Tecnológico,,LEAD,4.0,12.67,161.0,,,,,,,1.0,2,,1.0,,,,5.087596335232384,0.0,0,0,0.0,0.13006020161599122,,,7051.0,0,4,-0.5179764,5.1967626,6.060756,-1,,,,,,,
ACwAAAsjJP4BR_CK4TJosl5IPkAIskpesODwu6Q,"CLECE, S.A.",CISO,Utilities,CLEVEL,4.08,5.08,581.0,8218.0,1992.0,1.0,,16.0,7.0,4.0,3,1.0,1.0,34.0,9.0142038261485,4.0,6.366470447731438,5.300000000000001,0,1,1.0,0.13006020161599122,,,9760.0,0,3,5.516974,0.09309389,-1.1183649,42,,,,,,,
ACwAAC8Ef8gBIsv0nxmD9rWgACk5MEDB6XdfarE,Universidad de Sevilla,Jefe de Información bibliográfica médica,Higher Education,LEAD,,,6.0,7617.0,1505.0,0.0,,5.0,1.0,1.0,0,1.0,1.0,521.0,8.938269147038548,4.0,1.9459101490553132,1.3,1,0,1.0,0.14668276993314575,0.0,1.0,8030.0,0,5,5.127613,0.65646946,5.1208744,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACwAAAyvqFUBEc-RJF2mkX0DCYwbq9UoxsIGMBM,Radiotelevisión Española,Director Tecnologia Interactivos rtve.es,Broadcast Media Production and Distribution,DIRECTOR,9.17,9.92,266.0,3284.0,1956.0,0.0,,17.0,4.0,3.0,3,1.0,1.0,70.0,8.09712193091871,4.0,5.58724865840025,4.6000000000000005,1,0,1.0,0.13006020161599122,,,7007.0,0,6,9.877946,-7.3952503,4.4601746,0,,,,,,,
ACwAAAnrLrQBqg5-6Mo1mQoeY7RePxjawu6P-Qo,Viajes El Corte Ingles,Head of IT Architecture,Travel Arrangements,DIRECTOR,2.5,2.5,432.0,3587.0,,0.0,0.0,2.0,0.0,3.0,2,1.0,1.0,,8.185350223178686,4.0,6.07073772800249,0.4,0,1,1.0,0.13006020161599122,2.0,0.0,8031.0,0,6,1.9268836,5.685671,-8.507443,55,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ACwAAAwwmj0BN4hmMPC9hLpcndydTQ8fiJ9jGjU,Serunion-Grupo Elior,CTO,Food and Beverage Services,CLEVEL,2.58,2.58,546.0,3601.0,,0.0,,10.0,3.0,4.0,3,1.0,1.0,,8.189244525735901,4.0,6.304448802421981,2.9,0,0,1.0,0.13006020161599122,,,7133.0,0,3,-1.112387,5.518696,3.8613305,0,,,,,,,
ACwAAAAMKrMBVryOgXIgKSXbSgZ9EENuoBQ5I14,Caprabo,IT Manager,Retail,MANAGER,23.17,23.17,6.0,2129.0,1959.0,0.0,,19.0,8.0,2.0,2,1.0,1.0,67.0,7.6638772587034705,4.0,1.9459101490553132,6.2,0,0,,0.13006020161599122,0.0,0.0,10083.0,0,5,-2.4159956,-3.9978006,2.710106,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACwAABGP0LcBQLGQnTV1WXbFEw_Almo06I4cYOs,Eusko Jaurlaritza - Gobierno Vasco,Jefe de Departamento Tecnología,Public Policy,LEAD,,,22.0,4634.0,,0.0,,12.0,4.0,1.0,3,1.0,1.0,,8.441391477999955,4.0,3.1354942159291497,3.6000000000000005,0,0,1.0,0.13006020161599122,,,4902.0,0,2,5.990779,0.34627476,1.2300913,6,,,,,,,
ACwAAAS1zWMBUfMfIEmbcdTM6IDNeUFlG0xagqU,Eusko Jaurlaritza - Gobierno Vasco,Responsable de Telecomunicaciones,Public Policy,LEAD,,,1.0,4634.0,,0.0,,12.0,4.0,1.0,2,1.0,1.0,,8.441391477999955,4.0,0.6931471805599453,3.6000000000000005,0,0,1.0,0.22308098920209474,,,4902.0,0,2,5.990899,0.3465252,1.2300488,6,,,,,,,
ACwAAAVNXusBHp0TWtGBcNxmJffg9J5C_OwmOTY,PRISA,Director of IT Governance and Digital Transformation,Media Production,DIRECTOR,3.83,3.83,1064.0,1039.0,,1.0,,15.0,7.0,3.0,3,1.0,1.0,,6.946975992135418,4.0,6.970730078143525,5.1,0,1,1.0,0.13006020161599122,,,9833.0,0,6,9.364397,-0.5897946,1.568619,-1,,,,,,,
ACwAAABJVFQBCQSqioBFc_Qz5dWv1HCwN5593W4,PRISA,Director. Cybersecurity and Business Continuity,Media Production,DIRECTOR,3.42,,1848.0,1039.0,,1.0,,15.0,7.0,3.0,2,1.0,1.0,,6.946975992135418,4.0,7.522400231387125,5.1,1,1,1.0,0.13006020161599122,,,9833.0,0,6,9.365894,-0.5881502,1.5750023,-1,,,,,,,
ACwAAASNWRIBD4BSOy1nNcMnQ4_RE3OhsgAAXzY,PRISA,Director TI,Media Production,DIRECTOR,,,507.0,1039.0,,1.0,,15.0,7.0,3.0,3,1.0,1.0,,6.946975992135418,4.0,6.230481447578482,5.1,0,0,1.0,0.13006020161599122,,,9833.0,0,6,9.364348,-0.5895435,1.5686918,-1,,,,,,,
ACwAADt-C5cBKhqoxwsOHIawSJ1CLC9uRHd_OEg,Allfunds,Head of Cybersecurity,Financial Services,DIRECTOR,7.42,24.83,627.0,1139.0,2000.0,1.0,3.0,10.0,5.0,3.0,2,1.0,1.0,26.0,7.038783541388542,4.0,6.4425401664681985,5.0,0,0,1.0,0.13006020161599122,5.0,1.0,6732.0,0,1,10.126923,1.3144878,4.9472537,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ACwAADHiJ5sBLECmoLemHydqUDUY5kTCRbC239I,Adeslas Dental S.A.U,Director Red,Wellness and Fitness Services,DIRECTOR,14.5,14.5,64.0,1406.0,,1.0,,9.0,1.0,3.0,5,1.0,1.0,,7.249215057114389,4.0,4.174387269895637,2.1,0,1,0.0,0.14232247013030247,,,8569.0,0,5,1.5744543,-6.54883,5.9491425,0,,,,,,,
ACwAACmnECgBvXLQiSgANcULxws1dkFtvftWHyE,Vincci Hoteles,Jefe de servicio técnico Vincci Bit 4*,Hospitality,LEAD,1.33,5.17,137.0,1153.0,2000.0,1.0,,10.0,3.0,1.0,0,1.0,1.0,26.0,7.050989447068045,4.0,4.927253685157205,2.9,0,1,,0.14232247013030247,,,10772.0,0,4,5.276222,-0.08618884,6.170614,13,,,,,,,
ACwAABdePZgBtJg-Q9FK9BuKRB7ObJVN2CbFjDw,Repsol,Director of Global IT&D infrastructure Services,Oil and Gas,DIRECTOR,4.58,24.58,1114.0,23268.0,,0.0,,14.0,6.0,3.0,2,1.0,1.0,,10.054877281586947,4.0,7.016609683894219,4.6,0,1,1.0,0.13006020161599122,17.0,1.0,7704.0,1,2,7.3997364,5.379934,-0.09866385,42,1.0,1.0,1.0,0.0,1.0,0.0,0.0
ACwAAAUkKWoB28xgVee-EGM8O6G00I_2YU1kuxo,Repsol,CIO & CDO,Oil and Gas,CLEVEL,2.58,13.58,1688.0,23268.0,,0.0,,14.0,6.0,4.0,3,1.0,1.0,,10.054877281586947,4.0,7.4318919168078,4.6,0,1,1.0,0.13006020161599122,17.0,1.0,7704.0,1,2,7.3990073,5.3794475,-0.097077,42,1.0,1.0,1.0,0.0,1.0,0.0,0.0
ACwAAAXvPDIB3jOtJX0HS8IYSYYbeN8b4lqpWvo,Repsol,"IT Manager Europe, Africa, Asia & International Support",Oil and Gas,MANAGER,1.0,18.42,692.0,23268.0,,0.0,,14.0,6.0,2.0,2,1.0,1.0,,10.054877281586947,4.0,6.541029999189903,4.6,0,1,1.0,0.13006020161599122,17.0,1.0,7704.0,1,2,7.398753,5.379744,-0.09698942,42,1.0,1.0,1.0,0.0,1.0,0.0,0.0
ACwAADU5MbYBsaFQF832SloX1whqYRUy67_CkOw,Vincci Hoteles,Jefe de servicio técnico en Vincci Via 66,Hospitality,LEAD,4.08,7.83,144.0,1153.0,2000.0,1.0,,10.0,3.0,1.0,2,1.0,1.0,26.0,7.050989447068045,4.0,4.976733742420574,2.9,0,0,,0.14232247013030247,,,10772.0,0,4,5.271649,-0.095023535,6.176971,13,,,,,,,
ACwAAAvTCxwBhty5tldSBPeSAo6KRE_tsat3ogo,El Mundo,Subdirector de Información ,Newspaper Publishing,DIRECTOR,2.58,22.08,1062.0,2053.0,1989.0,0.0,,19.0,10.0,3.0,2,0.0,1.0,37.0,7.627544390488503,4.0,6.968850378341948,6.800000000000001,1,1,,0.14668276993314575,,,11184.0,0,2,6.229904,-0.68832296,-1.6832316,-1,,,,,,,
ACwAABUwDbgBOrn5ERDZDs3CwxlGju_ZUzj8_n4,El Mundo,director de empresa,Newspaper Publishing,DIRECTOR,11.17,11.17,0.0,2053.0,1989.0,0.0,,19.0,10.0,3.0,3,0.0,1.0,37.0,7.627544390488503,4.0,0.0,6.800000000000001,0,0,,0.14668276993314575,,,11184.0,0,2,6.1897683,-0.6735142,-1.6746076,-1,,,,,,,
ACwAAAbgEBQB4NRrDWbAi7AFAVxIRmVJqIuE0ZQ,Codere,,Entertainment Providers,,,,1513.0,3836.0,1980.0,1.0,2.0,13.0,5.0,,3,1.0,1.0,46.0,8.252446090246952,4.0,7.322510433997394,5.1,0,1,,0.13006020161599122,,,8025.0,0,3,2.7566953,-0.030964434,4.1909547,-1,,,,,,,
ACwAAAGqu4ABTFzYYHco962cd-iKilRwQIJZJAs,Codere,IT,Entertainment Providers,OTHER,,18.25,15.0,3836.0,1980.0,1.0,2.0,13.0,5.0,,2,1.0,1.0,46.0,8.252446090246952,4.0,2.772588722239781,5.1,0,0,,0.13006020161599122,,,8025.0,0,3,2.756905,-0.030619495,4.191175,-1,,,,,,,
ACwAAAINMTsBryrjVffZvP7jd5RxYN61ahBBf4A,ABANCA,Head of IT,Banking,DIRECTOR,5.08,,986.0,3642.0,2014.0,0.0,,16.0,9.0,3.0,3,1.0,1.0,12.0,8.200562797008564,4.0,6.894670039433482,5.9,0,1,1.0,0.13006020161599122,,,9075.0,0,5,0.3088371,9.192122,1.1308639,-1,,,,,,,
ACwAAALZTa4BMzI3-EfD9nmjBnu6XC1kIXs38ko,Universidad Miguel Hernández de Elche,Director de la Gestion del Servicio de Infraestructuras,Higher Education,DIRECTOR,14.17,,63.0,2098.0,,1.0,,2.0,0.0,3.0,2,1.0,1.0,,7.649216319820633,4.0,4.1588830833596715,0.4,0,0,1.0,0.14232247013030247,,,7867.0,0,5,4.2067013,3.7460122,-0.386797,1,,,,,,,
ACwAABTXm5QBkgenOfAD2FvW54xGqJvwXfUSZcs,Grupo Nueva Pescanova,Subdirector técnico,Food and Beverage Manufacturing,DIRECTOR,7.08,16.5,585.0,1066.0,2015.0,1.0,,2.0,2.0,3.0,2,1.0,1.0,11.0,6.9726062513017535,4.0,6.373319789577012,1.0,1,0,1.0,0.14232247013030247,,,9843.0,1,5,1.7082838,2.6447704,-0.8944621,38,,,,,,,
ACwAAAWiPk8BZej4xQ2BvqDFJeZYwYX-ddyWeLs,Securitas Seguridad España,CIO & CDO,Security and Investigations,CLEVEL,4.58,4.58,1714.0,4424.0,1934.0,1.0,,15.0,6.0,4.0,3,1.0,1.0,92.0,8.39502555744203,4.0,7.44716835960004,4.8,0,1,1.0,0.13006020161599122,,,8144.0,0,4,1.2939798,0.16674985,-1.8430899,9,,,,,,,
ACwAAANb7c8B2Eo5nwj0XepAWUpa3LsUrSSSHN4,Universidad Pablo de Olavide,"Director de Infraestructuras, Mantenimiento y Eficiencia Energética",Higher Education,DIRECTOR,11.17,11.17,138.0,1858.0,1997.0,0.0,,0.0,-1.0,3.0,2,1.0,1.0,29.0,7.527793987721444,4.0,4.9344739331306915,-0.3,0,0,,0.14232247013030247,0.0,0.0,0.0,0,0,-11.8643,-3.9409592,0.42559806,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACwAABDp7GcB9U9q7X3PYa0S6Kg-zzsqbOW1gjU,Loewe,Technical Director,Retail Luxury Goods and Jewelry,DIRECTOR,6.08,24.67,219.0,2700.0,,1.0,,44.0,12.0,3.0,3,1.0,1.0,,7.901377353792616,4.0,5.393627546352362,12.4,0,0,1.0,0.13006020161599122,,,10575.0,1,3,10.525176,-11.700863,18.3951,0,,,,,,,
ACwAADvpz58BuRI0ykdHYzNbTAkoLEB9d_Bv4TI,SACYL,Jefe de servicios de tecnología de la información,Medical Practices,LEAD,,,1.0,5991.0,,0.0,,12.0,5.0,1.0,2,1.0,1.0,,8.698180525197055,4.0,0.6931471805599453,3.9000000000000004,0,0,1.0,0.13006020161599122,,,10074.0,0,8,1.1593436,0.39812458,-1.1831744,15,,,,,,,
ACwAAArCa3gB157N3NXLuC4ijuWASdS4UYe-MD8,SACYL,Directora Técnico de Sistemas de Información y Resultados en Salud,Medical Practices,DIRECTOR,3.33,9.92,153.0,5991.0,,0.0,,12.0,5.0,3.0,2,1.0,1.0,,8.698180525197055,4.0,5.0369526024136295,3.9000000000000004,0,0,1.0,0.13006020161599122,,,10074.0,0,8,1.1602877,0.40055594,-1.185734,15,,,,,,,
ACwAAEv7BzUByvrZC9-qit0ZDZlXppdDRCycJ8Y,Marktel,Jefe de servicio técnico,Business Consulting and Services,LEAD,,,0.0,1976.0,2000.0,0.0,,2.0,0.0,1.0,2,1.0,1.0,26.0,7.589335823170617,4.0,0.0,0.4,0,0,0.0,0.13006020161599122,,,9185.0,1,3,12.65256,3.936468,4.4623866,2,,,,,,,
ACwAAAWVjh8BNsBLre9OJTdUZOVAgUeqDUI8kt4,ILUNION,Director de seguridad de sistemas de información,Business Consulting and Services,DIRECTOR,6.08,,339.0,6733.0,2014.0,1.0,,26.0,11.0,3.0,3,1.0,1.0,12.0,8.814924599721019,4.0,5.8289456176102075,8.5,0,0,1.0,0.13006020161599122,,,8752.0,1,5,7.002272,5.5464735,0.16042216,1,,,,,,,
ACwAAArskygBgnjV-R0VXZ8qNWM-y4GYBWvtv7c,ILUNION,Director Tecnología ILUNION IT Services,Business Consulting and Services,DIRECTOR,5.5,10.83,244.0,6733.0,2014.0,1.0,,26.0,11.0,3.0,3,1.0,1.0,12.0,8.814924599721019,4.0,5.501258210544727,8.5,0,0,1.0,0.13006020161599122,,,8752.0,1,5,12.346532,5.411814,10.516608,1,,,,,,,
ACwAAAU4e_gBIFLlw7kxKq5vz2cXV-HpyQOeCh8,Mediaset España,Director de TI,Broadcast Media Production and Distribution,DIRECTOR,32.08,36.17,139.0,1342.0,,0.0,,8.0,0.0,3.0,3,1.0,1.0,,7.202661196523238,4.0,4.941642422609304,1.6,0,1,1.0,0.13006020161599122,2.0,1.0,8884.0,1,6,2.1877625,-3.6278977,3.533773,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ACwAAAs26j8BVulU6YLZUZh4v6-DCdS4qAdPBv8,SACYL,Jefe de Servicio TIC,Medical Practices,LEAD,30.5,,28.0,5991.0,,0.0,,12.0,5.0,1.0,2,1.0,1.0,,8.698180525197055,4.0,3.367295829986474,3.9000000000000004,0,0,1.0,0.13006020161599122,,,10074.0,0,8,1.1611446,0.40296218,-1.184637,15,,,,,,,
ACwAAAH1qzEBVLPv3i2781je0plqcKs4MzUvwfU,Mediaset España,Digital IT Director,Broadcast Media Production and Distribution,DIRECTOR,0.92,8.33,2003.0,1342.0,,0.0,,8.0,0.0,3.0,3,1.0,1.0,,7.202661196523238,4.0,7.602900462204755,1.6,0,1,1.0,0.13006020161599122,2.0,1.0,8884.0,1,6,2.3318012,-5.3442297,5.082091,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ACwAAAW43msBUGVLNoxUeGkmIAvHwtu6w1Bf4f4,Universidad de Murcia,Director RED. Revista de Educación a Distancia,Research Services,DIRECTOR,1.58,24.5,3139.0,3927.0,1915.0,0.0,,4.0,0.0,3.0,2,1.0,1.0,111.0,8.275885669474356,4.0,8.0519780789023,0.8,1,1,1.0,0.14668276993314575,,,5929.0,0,5,5.951066,0.49290603,1.2452844,6,,,,,,,
ACwAAB_MwSwBNrKoZ6l4aitYIQB4tQFHnWk65Kg,Universidad Europea,Jefa de Secretaría Académica,Education Administration Programs,LEAD,,,4.0,6118.0,,1.0,,22.0,10.0,1.0,0,1.0,1.0,,8.71915396346254,4.0,1.6094379124341003,7.4,0,0,0.0,0.14232247013030247,,,6772.0,0,1,1.4758344,6.1047897,-8.051685,0,,,,,,,
ACwAAAKnDCABVvTwK-QropnYoQXW97UgzEM79SM,Grupo ACS,Chief Information Security Officer (CISO) at ACS Group,Construction,CLEVEL,3.17,3.17,975.0,1164.0,,0.0,,5.0,3.0,4.0,3,1.0,1.0,,7.060476365999801,4.0,6.883462586413092,1.9,0,0,1.0,0.13006020161599122,,,7790.0,0,6,2.1695194,1.0400809,-2.332386,12,,,,,,,
ACwAAAL4v-cBN8FUNeYTOmBSK0M2h7do3WMuSFI,Grupo ACS,CIO / Head of IS,Construction,CLEVEL,4.25,4.25,813.0,1164.0,,0.0,,5.0,3.0,4.0,3,1.0,1.0,,7.060476365999801,4.0,6.70196036600254,1.9,0,1,1.0,0.13006020161599122,,,7790.0,0,6,2.1695952,1.0419824,-2.3295527,12,,,,,,,
ACwAABWw2qQBgFgpRvN_TK-YRYg0dmL0lBWYPR8,Servicio Extremeño de Salud,Subdirector de Sistemas de Información,"Health, Wellness & Fitness",DIRECTOR,1.58,1.58,159.0,2260.0,,0.0,,16.0,6.0,3.0,3,1.0,1.0,,7.72356247227797,4.0,5.075173815233827,5.0,0,0,,0.13006020161599122,,,0.0,0,0,-11.862166,-3.9434464,0.42310905,29,,,,,,,
ACwAAEI37U8BJ6utXhhKuMA2B42RAfqE5ha4obo,Universitat Autònoma de Barcelona,Dirección de Tecnologías de la Información y la Comunicación UAB,Higher Education,DIRECTOR,0.5,0.5,3.0,7748.0,1968.0,1.0,,8.0,4.0,3.0,3,1.0,1.0,58.0,8.95531908176395,4.0,1.3862943611198906,2.8,0,0,1.0,0.22308098920209474,,,9555.0,0,7,0.7234,-12.6741295,4.077036,-1,,,,,,,
ACwAAANo6ioBsbVuU38CoqTofujxr6vvSobMf9A,Hotelbeds,Head Of Technology,"Leisure, Travel & Tourism",DIRECTOR,7.83,17.92,438.0,2745.0,2001.0,0.0,,-5.0,-4.0,3.0,3,1.0,1.0,25.0,7.917900586327916,4.0,6.0844994130751715,-2.2,0,1,1.0,0.13006020161599122,6.0,1.0,12264.0,0,10,5.323507,-0.045116395,6.1353865,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ACwAAAB2uLUBfTXXrkCwHCruzGwyIHLfE4enWw0,FREMAP,Director de tecnología de la información,Hospitals and Health Care,DIRECTOR,15.92,17.42,646.0,2527.0,1933.0,0.0,,11.0,4.0,3.0,3,1.0,1.0,93.0,7.8351837552667485,4.0,6.472346294500901,3.4000000000000004,0,0,,0.13006020161599122,0.0,0.0,0.0,0,0,-11.869267,-3.9361336,0.4304502,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
